Num_Acc,catv,jour,mois,an,hrmn,lum,atm,lat,long,grav,situ
201700000656,1,23,7,2017,5:00,3,1.0,4788044.0,-404440.0,3,
201700000660,1,25,10,2017,18:15,2,1.0,4791419.0,-400061.0,1,1.0
201700000660,1,25,10,2017,18:15,2,1.0,4791419.0,-400061.0,4,1.0
201700000675,1,20,1,2017,16:50,1,1.0,4856222.0,-432601.0,1,
201700000675,1,20,1,2017,16:50,1,1.0,4856222.0,-432601.0,4,
201700000684,1,2,9,2017,17:30,1,1.0,4863700.0,-439700.0,3,
201700000684,1,2,9,2017,17:30,1,1.0,4863700.0,-439700.0,1,
201700000694,1,22,5,2017,16:25,1,1.0,4827957.0,-452892.0,1,1.0
201700000694,1,22,5,2017,16:25,1,1.0,4827957.0,-452892.0,3,1.0
201700000697,1,9,8,2017,18:20,1,2.0,4819413.0,-430233.0,1,1.0
201700000697,1,9,8,2017,18:20,1,2.0,4819413.0,-430233.0,3,1.0
201700000707,1,8,2,2017,18:45,2,1.0,4767044.0,-299035.0,3,
201700000714,1,19,6,2017,9:40,1,1.0,4770360.0,-293840.0,1,
201700000714,1,19,6,2017,9:40,1,1.0,4770360.0,-293840.0,3,
201700000719,1,16,9,2017,12:45,1,8.0,4766589.0,-302305.0,3,1.0
201700000727,1,27,5,2017,20:05,1,1.0,4733373.0,-314804.0,3,1.0
201700000727,1,27,5,2017,20:05,1,1.0,4733373.0,-314804.0,1,1.0
201700000728,1,19,7,2017,11:30,1,1.0,4732027.0,-311904.0,2,1.0
201700000745,1,21,4,2017,14:55,1,1.0,4926450.0,-42113.0,1,1.0
201700000745,1,21,4,2017,14:55,1,1.0,4926450.0,-42113.0,3,1.0
201700000757,1,14,10,2017,14:10,1,1.0,4929558.0,-29677.0,2,1.0
201700000757,1,14,10,2017,14:10,1,1.0,4929558.0,-29677.0,1,1.0
201700000794,1,14,11,2017,8:25,1,1.0,4888743.0,-10689.0,1,1.0
201700000794,1,14,11,2017,8:25,1,1.0,4888743.0,-10689.0,3,1.0
201700000797,1,4,1,2017,16:15,1,1.0,,,3,1.0
201700000797,1,4,1,2017,16:15,1,1.0,,,1,1.0
201700000809,1,8,7,2017,16:20,1,7.0,4930865.0,-114055.0,2,4.0
201700000812,1,19,7,2017,12:00,1,1.0,4929915.0,-124551.0,1,1.0
201700000812,1,19,7,2017,12:00,1,1.0,4929915.0,-124551.0,3,1.0
201700000813,1,16,8,2017,21:20,2,1.0,4930179.0,-126230.0,3,3.0
201700000830,1,16,5,2017,8:00,1,1.0,4873030.0,236801.0,1,1.0
201700000830,1,16,5,2017,8:00,1,1.0,4873030.0,236801.0,4,1.0
201700000858,1,7,7,2017,17:15,1,7.0,4863961.0,-135171.0,4,1.0
201700000858,1,7,7,2017,17:15,1,7.0,4863961.0,-135171.0,1,1.0
201700000874,1,20,5,2017,11:30,1,1.0,4957230.0,-172763.0,3,1.0
201700000874,1,20,5,2017,11:30,1,1.0,4957230.0,-172763.0,1,1.0
201700000899,1,5,5,2017,11:05,1,1.0,4620269.0,524528.0,3,1.0
201700000899,1,5,5,2017,11:05,1,1.0,4620269.0,524528.0,1,1.0
201700000901,1,8,6,2017,14:55,1,1.0,4620174.0,524205.0,4,1.0
201700000901,1,8,6,2017,14:55,1,1.0,4620174.0,524205.0,1,1.0
201700000902,1,8,6,2017,19:55,1,1.0,4621022.0,522149.0,4,1.0
201700000911,1,5,8,2017,11:00,1,1.0,4622801.0,522893.0,1,1.0
201700000911,1,5,8,2017,11:00,1,1.0,4622801.0,522893.0,4,1.0
201700000917,1,23,9,2017,16:55,1,1.0,4620313.0,523367.0,1,1.0
201700000917,1,23,9,2017,16:55,1,1.0,4620313.0,523367.0,2,1.0
201700000948,1,22,12,2017,14:55,1,1.0,4851485.0,13563.0,2,1.0
201700000951,1,8,2,2017,13:20,1,1.0,4726649.0,-144120.0,1,1.0
201700000951,1,8,2,2017,13:20,1,1.0,4726649.0,-144120.0,4,1.0
201700000953,1,11,4,2017,15:43,1,1.0,4731355.0,-143832.0,3,1.0
201700000975,1,2,11,2017,8:15,2,5.0,4722036.0,-168841.0,1,1.0
201700000975,1,2,11,2017,8:15,2,5.0,4722036.0,-168841.0,3,1.0
201700000990,1,28,6,2017,16:15,1,1.0,4735840.0,-193894.0,1,4.0
201700000990,1,28,6,2017,16:15,1,1.0,4735840.0,-193894.0,4,4.0
201700001004,1,8,12,2017,18:10,3,1.0,4747374.0,-29045.0,3,1.0
201700001004,1,8,12,2017,18:10,3,1.0,4747374.0,-29045.0,4,1.0
201700001004,1,8,12,2017,18:10,3,1.0,4747374.0,-29045.0,1,1.0
201700001008,1,10,5,2017,12:35,1,1.0,4720131.0,-84399.0,2,1.0
201700001008,1,10,5,2017,12:35,1,1.0,4720131.0,-84399.0,1,1.0
201700001019,1,11,1,2017,16:45,1,1.0,4706231.0,-93817.0,3,3.0
201700001033,1,1,5,2017,13:55,1,2.0,4702152.0,-103821.0,3,1.0
201700001067,1,13,3,2017,9:00,1,1.0,4769980.0,-7889.0,3,
201700001067,1,13,3,2017,9:00,1,1.0,4769980.0,-7889.0,1,
201700001068,1,28,3,2017,17:55,1,1.0,4770798.0,-6837.0,3,1.0
201700001068,1,28,3,2017,17:55,1,1.0,4770798.0,-6837.0,1,1.0
201700001070,1,23,5,2017,18:00,1,1.0,4769738.0,-6940.0,1,1.0
201700001070,1,23,5,2017,18:00,1,1.0,4769738.0,-6940.0,3,1.0
201700001071,1,7,7,2017,20:00,1,1.0,4769748.0,-7501.0,1,1.0
201700001071,1,7,7,2017,20:00,1,1.0,4769748.0,-7501.0,3,1.0
201700001088,1,18,6,2017,10:30,1,1.0,4773241.0,-29989.0,3,3.0
201700001100,1,1,8,2017,20:50,1,1.0,4691909.0,-95931.0,1,
201700001100,1,1,8,2017,20:50,1,1.0,4691909.0,-95931.0,4,
201700001117,1,4,10,2017,17:23,1,7.0,4673458.0,-142197.0,3,1.0
201700001117,1,4,10,2017,17:23,1,7.0,4673458.0,-142197.0,1,1.0
201700001125,1,9,12,2017,9:00,1,1.0,4669061.0,-151543.0,3,
201700001125,1,9,12,2017,9:00,1,1.0,4669061.0,-151543.0,1,
201700001132,1,6,8,2017,11:20,1,1.0,4639978.0,-87003.0,1,1.0
201700001132,1,6,8,2017,11:20,1,1.0,4639978.0,-87003.0,3,1.0
201700001143,1,21,4,2017,15:20,1,1.0,4700312.0,-223516.0,1,1.0
201700001143,1,21,4,2017,15:20,1,1.0,4700312.0,-223516.0,3,1.0
201700001147,1,27,2,2017,7:40,2,3.0,4671802.0,-193982.0,1,
201700001147,1,27,2,2017,7:40,2,3.0,4671802.0,-193982.0,4,
201700001158,1,18,8,2017,19:00,1,1.0,4662238.0,-187269.0,1,1.0
201700001158,1,18,8,2017,19:00,1,1.0,4662238.0,-187269.0,3,1.0
201700001158,1,18,8,2017,19:00,1,1.0,4662238.0,-187269.0,4,1.0
201700001163,1,16,5,2017,10:40,1,1.0,4459534.0,-75257.0,3,0.0
201700001163,1,16,5,2017,10:40,1,1.0,4459534.0,-75257.0,1,0.0
201700001168,1,14,11,2017,16:15,1,1.0,4463110.0,-79402.0,1,5.0
201700001168,1,14,11,2017,16:15,1,1.0,4463110.0,-79402.0,3,5.0
201700001176,1,13,4,2017,8:00,1,1.0,4464189.0,-96875.0,4,1.0
201700001176,1,13,4,2017,8:00,1,1.0,4464189.0,-96875.0,1,1.0
201700001181,1,9,8,2017,10:30,1,1.0,4464979.0,-98529.0,3,
201700001181,1,9,8,2017,10:30,1,1.0,4464979.0,-98529.0,1,
201700001220,1,1,9,2017,10:15,1,8.0,4513459.0,-63782.0,3,1.0
201700001220,1,1,9,2017,10:15,1,8.0,4513459.0,-63782.0,1,1.0
201700001225,1,22,11,2017,14:15,1,1.0,4513609.0,-65227.0,3,
201700001267,1,4,8,2017,18:10,1,1.0,4465426.0,-45550.0,3,1.0
201700001267,1,4,8,2017,18:10,1,1.0,4465426.0,-45550.0,1,1.0
201700001283,1,29,8,2017,11:40,1,1.0,4471787.0,-57838.0,3,1.0
201700001283,1,29,8,2017,11:40,1,1.0,4471787.0,-57838.0,4,1.0
201700001285,1,25,10,2017,10:50,1,1.0,4474835.0,-53095.0,1,1.0
201700001285,1,25,10,2017,10:50,1,1.0,4474835.0,-53095.0,4,1.0
201700001309,1,15,10,2017,12:25,1,1.0,4457722.0,-19346.0,1,
201700001309,1,15,10,2017,12:25,1,1.0,4457722.0,-19346.0,3,
201700001323,1,6,4,2017,15:35,1,1.0,4509551.0,-72645.0,3,1.0
201700001323,1,6,4,2017,15:35,1,1.0,4509551.0,-72645.0,1,1.0
201700001355,1,5,2,2017,8:50,1,1.0,4491966.0,-35917.0,1,1.0
201700001355,1,5,2,2017,8:50,1,1.0,4491966.0,-35917.0,4,1.0
201700001374,1,19,9,2017,8:45,1,1.0,4502457.0,-19396.0,3,1.0
201700001374,1,19,9,2017,8:45,1,1.0,4502457.0,-19396.0,1,1.0
201700001379,1,14,1,2017,12:30,1,1.0,4497812.0,-24874.0,3,
201700001433,1,16,2,2017,13:09,1,1.0,4318623.0,-39297.0,2,1.0
201700001433,1,16,2,2017,13:09,1,1.0,4318623.0,-39297.0,3,1.0
201700001436,1,30,4,2017,11:15,1,1.0,4328001.0,-44035.0,3,1.0
201700001436,1,30,4,2017,11:15,1,1.0,4328001.0,-44035.0,4,1.0
201700001438,1,29,6,2017,16:24,1,1.0,4322301.0,-54495.0,3,1.0
201700001446,1,24,6,2017,15:15,1,1.0,4319903.0,-61247.0,1,1.0
201700001446,1,24,6,2017,15:15,1,1.0,4319903.0,-61247.0,3,1.0
201700001448,1,26,8,2017,10:30,1,1.0,4319162.0,-62075.0,1,1.0
201700001448,1,26,8,2017,10:30,1,1.0,4319162.0,-62075.0,4,1.0
201700001455,1,4,7,2017,14:30,1,1.0,4348983.0,-78573.0,4,
201700001455,1,4,7,2017,14:30,1,1.0,4348983.0,-78573.0,1,
201700001501,1,27,4,2017,7:30,1,1.0,4618487.0,-139334.0,1,1.0
201700001501,1,27,4,2017,7:30,1,1.0,4618487.0,-139334.0,3,1.0
201700001507,1,28,7,2017,10:00,1,1.0,4615611.0,-133040.0,1,1.0
201700001507,1,28,7,2017,10:00,1,1.0,4615611.0,-133040.0,3,1.0
201700001508,1,15,8,2017,17:15,1,1.0,4619677.0,-142684.0,3,3.0
201700001522,1,25,5,2017,15:00,1,1.0,4584649.0,-115777.0,4,
201700001522,1,25,5,2017,15:00,1,1.0,4584649.0,-115777.0,1,
201700001562,1,21,1,2017,16:45,1,1.0,4563612.0,-93242.0,4,
201700001562,1,21,1,2017,16:45,1,1.0,4563612.0,-93242.0,1,
201700001608,1,4,2,2017,19:04,2,3.0,4364225.0,115961.0,1,1.0
201700001608,1,4,2,2017,19:04,2,3.0,4364225.0,115961.0,3,1.0
201700001638,1,29,4,2017,10:55,1,1.0,4345497.0,158310.0,3,1.0
201700001638,1,29,4,2017,10:55,1,1.0,4345497.0,158310.0,1,1.0
201700001640,1,22,6,2017,23:25,3,1.0,4346177.0,150758.0,1,1.0
201700001640,1,22,6,2017,23:25,3,1.0,4346177.0,150758.0,4,1.0
201700001640,1,22,6,2017,23:25,3,1.0,4346177.0,150758.0,3,1.0
201700001648,1,1,11,2017,12:05,1,1.0,4298428.0,154883.0,3,1.0
201700001655,1,31,3,2017,17:10,1,1.0,4293388.0,184927.0,4,1.0
201700001655,1,31,3,2017,17:10,1,1.0,4293388.0,184927.0,3,1.0
201700001664,1,26,1,2017,15:45,1,1.0,4281887.0,159117.0,3,
201700001664,1,26,1,2017,15:45,1,1.0,4281887.0,159117.0,1,
201700001671,1,18,4,2017,16:30,1,1.0,4285880.0,157679.0,3,3.0
201700001679,1,21,12,2017,11:05,1,8.0,4308859.0,187016.0,2,4.0
201700001682,1,21,2,2017,16:30,1,1.0,4324727.0,168073.0,3,1.0
201700001682,1,21,2,2017,16:30,1,1.0,4324727.0,168073.0,1,1.0
201700001698,1,1,1,2017,14:00,1,1.0,4302968.0,102613.0,2,1.0
201700001698,1,1,1,2017,14:00,1,1.0,4302968.0,102613.0,1,1.0
201700001702,1,3,4,2017,18:45,1,1.0,4904939.0,337994.0,1,1.0
201700001702,1,3,4,2017,18:45,1,1.0,4904939.0,337994.0,3,1.0
201700001710,1,4,8,2017,8:30,2,1.0,4361100.0,59512.0,1,0.0
201700001710,1,4,8,2017,8:30,2,1.0,4361100.0,59512.0,3,0.0
201700001727,1,10,6,2017,14:40,1,1.0,4303253.0,16607.0,1,1.0
201700001727,1,10,6,2017,14:40,1,1.0,4303253.0,16607.0,3,1.0
201700001731,1,24,6,2017,18:15,1,2.0,4293621.0,20868.0,4,3.0
201700001735,1,27,7,2017,19:00,1,1.0,4306662.0,14895.0,4,
201700001735,1,27,7,2017,19:00,1,1.0,4306662.0,14895.0,1,
201700001738,1,29,8,2017,18:30,1,5.0,4291379.0,18662.0,4,
201700001739,1,10,9,2017,10:20,1,1.0,4305914.0,14759.0,4,1.0
201700001753,1,28,5,2017,20:50,2,1.0,4375560.0,197183.0,3,0.0
201700001777,1,24,2,2017,3:00,5,1.0,4574735.0,477716.0,3,4.0
201700001837,1,25,2,2017,15:45,1,1.0,4584243.0,478451.0,3,1.0
201700001837,1,25,2,2017,15:45,1,1.0,4584243.0,478451.0,1,1.0
201700001854,1,30,1,2017,8:50,1,1.0,4585455.0,483079.0,1,0.0
201700001854,1,30,1,2017,8:50,1,1.0,4585455.0,483079.0,4,0.0
201700001856,1,25,2,2017,15:10,1,1.0,4583629.0,482271.0,3,
201700001856,1,25,2,2017,15:10,1,1.0,4583629.0,482271.0,1,
201700001857,1,23,2,2017,15:45,1,1.0,4588004.0,480747.0,1,
201700001857,1,23,2,2017,15:45,1,1.0,4588004.0,480747.0,4,
201700001858,1,25,3,2017,14:30,1,9.0,4593197.0,476590.0,4,
201700001858,1,25,3,2017,14:30,1,9.0,4593197.0,476590.0,1,
201700001873,1,8,6,2017,13:45,1,1.0,4588936.0,480575.0,1,
201700001873,1,8,6,2017,13:45,1,1.0,4588936.0,480575.0,3,
201700001878,1,7,7,2017,19:25,1,7.0,4590943.0,479173.0,1,5.0
201700001878,1,7,7,2017,19:25,1,7.0,4590943.0,479173.0,3,5.0
201700001888,1,5,12,2017,16:15,1,1.0,4586293.0,484934.0,3,1.0
201700001899,1,5,3,2017,10:55,1,1.0,4568443.0,502529.0,3,
201700001899,1,5,3,2017,10:55,1,1.0,4568443.0,502529.0,1,
201700001928,1,14,9,2017,18:50,1,1.0,4576961.0,459785.0,1,1.0
201700001928,1,14,9,2017,18:50,1,1.0,4576961.0,459785.0,2,1.0
201700001947,1,9,4,2017,11:55,1,1.0,4568528.0,463782.0,4,1.0
201700001947,1,9,4,2017,11:55,1,1.0,4568528.0,463782.0,1,1.0
201700001954,1,11,11,2017,12:00,1,8.0,4575596.0,463219.0,3,1.0
201700001965,1,24,7,2017,17:40,1,1.0,4564312.0,481807.0,4,
201700001965,1,24,7,2017,17:40,1,1.0,4564312.0,481807.0,1,
201700001973,1,14,4,2017,15:30,1,1.0,4560387.0,469083.0,1,
201700001973,1,14,4,2017,15:30,1,1.0,4560387.0,469083.0,2,
201700001995,1,21,8,2017,10:10,1,7.0,4585685.0,466918.0,1,
201700001995,1,21,8,2017,10:10,1,7.0,4585685.0,466918.0,3,
201700002015,1,31,10,2017,14:50,1,7.0,4611452.0,475216.0,4,
201700002015,1,31,10,2017,14:50,1,7.0,4611452.0,475216.0,1,
201700002036,1,25,2,2017,16:50,1,1.0,4587695.0,449928.0,3,
201700002036,1,25,2,2017,16:50,1,1.0,4587695.0,449928.0,1,
201700002054,1,24,4,2017,14:30,1,1.0,4616718.0,444152.0,1,
201700002054,1,24,4,2017,14:30,1,1.0,4616718.0,444152.0,3,
201700002086,1,18,6,2017,18:45,1,1.0,4582280.0,494996.0,4,1.0
201700002086,1,18,6,2017,18:45,1,1.0,4582280.0,494996.0,1,1.0
201700002093,1,20,11,2017,14:50,1,1.0,4583012.0,498086.0,1,1.0
201700002093,1,20,11,2017,14:50,1,1.0,4583012.0,498086.0,3,1.0
201700002119,1,26,7,2017,20:10,2,1.0,4467490.0,421240.0,3,1.0
201700002120,1,27,7,2017,11:30,1,1.0,4478920.0,422567.0,2,1.0
201700002137,1,1,8,2017,11:30,1,1.0,4489074.0,478648.0,3,1.0
201700002138,1,12,8,2017,11:20,1,1.0,4505433.0,483891.0,3,
201700002138,1,12,8,2017,11:20,1,1.0,4505433.0,483891.0,1,
201700002155,1,27,8,2017,9:33,1,7.0,,,1,1.0
201700002155,1,27,8,2017,9:33,1,7.0,,,4,1.0
201700002169,1,21,7,2017,22:15,3,1.0,,,1,3.0
201700002169,1,21,7,2017,22:15,3,1.0,,,3,3.0
201700002190,1,4,7,2017,19:00,1,1.0,4437371.0,512729.0,1,1.0
201700002190,1,4,7,2017,19:00,1,1.0,4437371.0,512729.0,4,1.0
201700002215,1,7,3,2017,17:40,1,1.0,4500761.0,501352.0,1,1.0
201700002215,1,7,3,2017,17:40,1,1.0,4500761.0,501352.0,3,1.0
201700002243,1,18,7,2017,18:40,1,1.0,,,1,3.0
201700002243,1,18,7,2017,18:40,1,1.0,,,3,3.0
201700002247,1,9,9,2017,9:45,1,2.0,,,1,1.0
201700002247,1,9,9,2017,9:45,1,2.0,,,3,1.0
201700002259,1,28,5,2017,9:30,1,1.0,4937616.0,332953.0,3,1.0
201700002259,1,28,5,2017,9:30,1,1.0,4937616.0,332953.0,1,1.0
201700002262,1,1,2,2017,7:50,2,5.0,4937320.0,334343.0,1,1.0
201700002262,1,1,2,2017,7:50,2,5.0,4937320.0,334343.0,4,1.0
201700002265,1,28,3,2017,18:15,1,1.0,4515729.0,575680.0,1,1.0
201700002265,1,28,3,2017,18:15,1,1.0,4515729.0,575680.0,4,1.0
201700002266,1,19,4,2017,8:45,1,1.0,4515241.0,574828.0,1,
201700002266,1,19,4,2017,8:45,1,1.0,4515241.0,574828.0,4,
201700002267,1,20,4,2017,17:50,1,1.0,4515936.0,574515.0,3,1.0
201700002274,1,16,2,2017,8:45,1,1.0,4523334.0,569213.0,3,0.0
201700002274,1,16,2,2017,8:45,1,1.0,4523334.0,569213.0,1,0.0
201700002275,1,3,3,2017,10:08,1,1.0,4523434.0,567054.0,4,
201700002276,1,5,4,2017,18:05,1,1.0,4523707.0,568004.0,1,
201700002276,1,5,4,2017,18:05,1,1.0,4523707.0,568004.0,3,
201700002282,1,16,9,2017,12:40,1,1.0,4524025.0,568282.0,1,1.0
