Num_Acc,catv,jour,mois,an,hrmn,lum,atm,lat,long,grav,situ
201700000002,1,13,2,17,1630,1,1.0,5053611.0,295314.0,1,
201700000002,1,13,2,17,1630,1,1.0,5053611.0,295314.0,3,
201700000019,1,9,8,17,745,1,1.0,5054769.0,310034.0,3,
201700000019,1,9,8,17,745,1,1.0,5054769.0,310034.0,1,
201700000022,1,27,12,17,1200,1,1.0,5054129.0,318902.0,3,
201700000022,1,27,12,17,1200,1,1.0,5054129.0,318902.0,1,
201700000042,1,7,3,17,805,1,1.0,5063688.0,273420.0,1,1.0
201700000042,1,7,3,17,805,1,1.0,5063688.0,273420.0,3,1.0
201700000043,1,15,4,17,1135,1,1.0,5064736.0,272026.0,4,1.0
201700000043,1,15,4,17,1135,1,1.0,5064736.0,272026.0,3,1.0
201700000043,1,15,4,17,1135,1,1.0,5064736.0,272026.0,1,1.0
201700000058,1,23,9,17,1445,1,1.0,5060791.0,327096.0,4,
201700000058,1,23,9,17,1445,1,1.0,5060791.0,327096.0,1,
201700000062,1,4,4,17,715,1,1.0,5053189.0,320942.0,1,
201700000062,1,4,4,17,715,1,1.0,5053189.0,320942.0,3,
201700000065,1,31,10,17,1030,1,1.0,5056090.0,323893.0,3,
201700000065,1,31,10,17,1030,1,1.0,5056090.0,323893.0,1,
201700000092,1,23,6,17,1955,2,7.0,5005823.0,389344.0,3,
201700000099,1,22,3,17,2030,5,1.0,5001860.0,405058.0,1,
201700000099,1,22,3,17,2030,5,1.0,5001860.0,405058.0,4,
201700000106,1,13,6,17,830,1,7.0,5002676.0,401405.0,1,1.0
201700000106,1,13,6,17,830,1,7.0,5002676.0,401405.0,3,1.0
201700000107,1,31,8,17,1415,1,1.0,5001885.0,404452.0,1,
201700000107,1,31,8,17,1415,1,1.0,5001885.0,404452.0,3,
201700000108,1,30,9,17,1430,1,1.0,5001826.0,404396.0,3,
201700000108,1,30,9,17,1430,1,1.0,5001826.0,404396.0,1,
201700000121,1,22,2,17,1830,3,2.0,5013288.0,341713.0,1,1.0
201700000121,1,22,2,17,1830,3,2.0,5013288.0,341713.0,3,1.0
201700000159,1,29,8,17,2120,3,1.0,5025543.0,384937.0,1,1.0
201700000159,1,29,8,17,2120,3,1.0,5025543.0,384937.0,3,1.0
201700000164,1,4,7,17,1925,1,1.0,5025066.0,362397.0,4,1.0
201700000164,1,4,7,17,1925,1,1.0,5025066.0,362397.0,1,1.0
201700000175,1,9,5,17,1545,1,1.0,5035777.0,282216.0,3,1.0
201700000181,1,18,11,17,1135,1,1.0,5037420.0,283707.0,1,1.0
201700000181,1,18,11,17,1135,1,1.0,5037420.0,283707.0,3,1.0
201700000197,1,10,9,17,930,1,1.0,5056414.0,161329.0,3,1.0
201700000197,1,10,9,17,930,1,1.0,5056414.0,161329.0,4,1.0
201700000198,1,13,1,17,1110,1,7.0,5063695.0,240949.0,4,1.0
201700000198,1,13,1,17,1110,1,7.0,5063695.0,240949.0,1,1.0
201700000200,1,31,1,17,1615,1,1.0,5063564.0,240146.0,4,1.0
201700000204,1,11,6,17,1050,1,1.0,5065938.0,227464.0,4,
201700000204,1,11,6,17,1050,1,1.0,5065938.0,227464.0,3,
201700000213,1,21,6,17,950,1,1.0,5019949.0,155414.0,1,
201700000213,1,21,6,17,950,1,1.0,5019949.0,155414.0,2,
201700000220,1,27,3,17,1750,1,7.0,5000223.0,264994.0,1,1.0
201700000220,1,27,3,17,1750,1,7.0,5000223.0,264994.0,4,1.0
201700000246,1,11,7,17,1623,1,1.0,4989602.0,411110.0,2,1.0
201700000246,1,11,7,17,1623,1,1.0,4989602.0,411110.0,1,1.0
201700000317,1,24,6,17,1510,1,1.0,4922247.0,229778.0,1,1.0
201700000317,1,24,6,17,1510,1,1.0,4922247.0,229778.0,3,1.0
201700000328,1,2,3,17,1745,1,1.0,4920024.0,246325.0,1,0.0
201700000328,1,2,3,17,1745,1,1.0,4920024.0,246325.0,4,0.0
201700000348,1,12,4,17,1610,1,1.0,4916246.0,287396.0,1,
201700000348,1,12,4,17,1610,1,1.0,4916246.0,287396.0,4,
201700000364,1,6,10,17,1730,1,1.0,4935393.0,112984.0,3,1.0
201700000364,1,6,10,17,1730,1,1.0,4935393.0,112984.0,1,1.0
201700000386,1,9,5,17,1840,1,7.0,4961603.0,76426.0,4,
201700000386,1,9,5,17,1840,1,7.0,4961603.0,76426.0,1,
201700000388,1,26,8,17,1740,1,1.0,4960100.0,78620.0,1,1.0
201700000388,1,26,8,17,1740,1,1.0,4960100.0,78620.0,3,1.0
201700000439,1,17,6,17,1730,1,1.0,4920904.0,160021.0,4,1.0
201700000469,1,5,9,17,145,3,1.0,4929610.0,106420.0,1,1.0
201700000469,1,5,9,17,145,3,1.0,4929610.0,106420.0,4,1.0
201700000475,1,28,10,17,1710,1,1.0,4806216.0,-175512.0,4,1.0
201700000475,1,28,10,17,1710,1,1.0,4806216.0,-175512.0,1,1.0
201700000478,1,30,3,17,1415,1,9.0,4813997.0,-158244.0,1,1.0
201700000478,1,30,3,17,1415,1,9.0,4813997.0,-158244.0,4,1.0
201700000479,1,9,4,17,2000,1,1.0,4818726.0,-151448.0,3,1.0
201700000479,1,9,4,17,2000,1,1.0,4818726.0,-151448.0,1,1.0
201700000481,1,8,6,17,920,1,1.0,4813219.0,-151993.0,1,1.0
201700000481,1,8,6,17,920,1,1.0,4813219.0,-151993.0,4,1.0
201700000492,1,21,11,17,1836,3,1.0,4810247.0,-175275.0,1,5.0
201700000492,1,21,11,17,1836,3,1.0,4810247.0,-175275.0,3,5.0
201700000515,1,29,11,17,1500,1,4.0,4792330.0,-186426.0,1,1.0
201700000515,1,29,11,17,1500,1,4.0,4792330.0,-186426.0,3,1.0
201700000526,1,7,6,17,1240,1,1.0,4794623.0,-151883.0,1,1.0
201700000526,1,7,6,17,1240,1,1.0,4794623.0,-151883.0,3,1.0
201700000529,1,2,9,17,1600,1,1.0,4785653.0,-147871.0,1,1.0
201700000529,1,2,9,17,1600,1,1.0,4785653.0,-147871.0,3,1.0
201700000539,1,27,7,17,845,1,1.0,4847760.0,-260427.0,1,1.0
201700000539,1,27,7,17,845,1,1.0,4847760.0,-260427.0,3,1.0
201700000555,1,26,10,17,1515,1,1.0,4871561.0,-308560.0,3,1.0
201700000555,1,26,10,17,1515,1,1.0,4871561.0,-308560.0,1,1.0
201700000562,1,25,5,17,1830,1,1.0,4858188.0,-249930.0,1,1.0
201700000562,1,25,5,17,1830,1,1.0,4858188.0,-249930.0,3,1.0
201700000568,1,23,7,17,920,1,1.0,4852374.0,-265627.0,1,0.0
201700000568,1,23,7,17,920,1,1.0,4852374.0,-265627.0,3,0.0
201700000573,1,4,1,17,1410,1,1.0,4842266.0,-282042.0,1,1.0
201700000573,1,4,1,17,1410,1,1.0,4842266.0,-282042.0,3,1.0
201700000573,1,4,1,17,1410,1,1.0,4842266.0,-282042.0,4,1.0
201700000604,1,14,1,17,1045,1,7.0,4858584.0,-223876.0,1,1.0
201700000604,1,14,1,17,1045,1,7.0,4858584.0,-223876.0,3,1.0
201700000607,1,15,5,17,1940,1,1.0,4852311.0,-238257.0,4,1.0
201700000607,1,15,5,17,1940,1,1.0,4852311.0,-238257.0,3,1.0
201700000608,1,18,5,17,1515,1,1.0,4858193.0,-244153.0,3,1.0
201700000611,1,17,7,17,1145,1,1.0,4859088.0,-229834.0,4,1.0
201700000611,1,17,7,17,1145,1,1.0,4859088.0,-229834.0,1,1.0
201700000611,1,17,7,17,1145,1,1.0,4859088.0,-229834.0,3,1.0
201700000615,1,19,2,17,1145,1,1.0,4856023.0,-314853.0,3,1.0
201700000615,1,19,2,17,1145,1,1.0,4856023.0,-314853.0,1,1.0
201700000636,1,14,8,17,1850,1,1.0,4882321.0,-350301.0,4,1.0
201700000636,1,14,8,17,1850,1,1.0,4882321.0,-350301.0,1,1.0
201700000638,1,17,9,17,817,1,1.0,4879341.0,-352159.0,1,1.0
201700000638,1,17,9,17,817,1,1.0,4879341.0,-352159.0,2,1.0
201700000642,1,7,2,17,1050,1,1.0,4809028.0,-433143.0,1,
201700000642,1,7,2,17,1050,1,1.0,4809028.0,-433143.0,3,
201700000643,1,17,4,17,1940,1,1.0,4809595.0,-434127.0,1,1.0
201700000643,1,17,4,17,1940,1,1.0,4809595.0,-434127.0,4,1.0
201700000644,1,23,5,17,1200,1,1.0,4809314.0,-432892.0,3,
201700000644,1,23,5,17,1200,1,1.0,4809314.0,-432892.0,1,
201700000648,1,4,10,17,1220,1,1.0,4809151.0,-432740.0,3,
201700000648,1,4,10,17,1220,1,1.0,4809151.0,-432740.0,1,
201700000656,1,23,7,17,500,3,1.0,4788044.0,-404440.0,1,
201700000656,1,23,7,17,500,3,1.0,4788044.0,-404440.0,3,
201700000660,1,25,10,17,1815,2,1.0,4791419.0,-400061.0,1,1.0
201700000660,1,25,10,17,1815,2,1.0,4791419.0,-400061.0,4,1.0
201700000675,1,20,1,17,1650,1,1.0,4856222.0,-432601.0,1,
201700000675,1,20,1,17,1650,1,1.0,4856222.0,-432601.0,4,
201700000684,1,2,9,17,1730,1,1.0,4863700.0,-439700.0,3,
201700000684,1,2,9,17,1730,1,1.0,4863700.0,-439700.0,1,
201700000694,1,22,5,17,1625,1,1.0,4827957.0,-452892.0,1,1.0
201700000694,1,22,5,17,1625,1,1.0,4827957.0,-452892.0,3,1.0
201700000697,1,9,8,17,1820,1,2.0,4819413.0,-430233.0,1,1.0
201700000697,1,9,8,17,1820,1,2.0,4819413.0,-430233.0,3,1.0
201700000707,1,8,2,17,1845,2,1.0,4767044.0,-299035.0,3,
201700000714,1,19,6,17,940,1,1.0,4770360.0,-293840.0,1,
201700000714,1,19,6,17,940,1,1.0,4770360.0,-293840.0,3,
201700000719,1,16,9,17,1245,1,8.0,4766589.0,-302305.0,3,1.0
201700000727,1,27,5,17,2005,1,1.0,4733373.0,-314804.0,3,1.0
201700000727,1,27,5,17,2005,1,1.0,4733373.0,-314804.0,1,1.0
201700000728,1,19,7,17,1130,1,1.0,4732027.0,-311904.0,2,1.0
201700000745,1,21,4,17,1455,1,1.0,4926450.0,-42113.0,1,1.0
201700000745,1,21,4,17,1455,1,1.0,4926450.0,-42113.0,3,1.0
201700000757,1,14,10,17,1410,1,1.0,4929558.0,-29677.0,2,1.0
201700000757,1,14,10,17,1410,1,1.0,4929558.0,-29677.0,1,1.0
201700000794,1,14,11,17,825,1,1.0,4888743.0,-10689.0,1,1.0
201700000794,1,14,11,17,825,1,1.0,4888743.0,-10689.0,3,1.0
201700000797,1,4,1,17,1615,1,1.0,nan,nan,3,1.0
201700000797,1,4,1,17,1615,1,1.0,nan,nan,1,1.0
201700000809,1,8,7,17,1620,1,7.0,4930865.0,-114055.0,2,4.0
201700000812,1,19,7,17,1200,1,1.0,4929915.0,-124551.0,1,1.0
201700000812,1,19,7,17,1200,1,1.0,4929915.0,-124551.0,3,1.0
201700000813,1,16,8,17,2120,2,1.0,4930179.0,-126230.0,3,3.0
201700000830,1,16,5,17,800,1,1.0,4873030.0,236801.0,1,1.0
201700000830,1,16,5,17,800,1,1.0,4873030.0,236801.0,4,1.0
201700000858,1,7,7,17,1715,1,7.0,4863961.0,-135171.0,4,1.0
201700000858,1,7,7,17,1715,1,7.0,4863961.0,-135171.0,1,1.0
201700000874,1,20,5,17,1130,1,1.0,4957230.0,-172763.0,3,1.0
201700000874,1,20,5,17,1130,1,1.0,4957230.0,-172763.0,1,1.0
201700000899,1,5,5,17,1105,1,1.0,4620269.0,524528.0,3,1.0
201700000899,1,5,5,17,1105,1,1.0,4620269.0,524528.0,1,1.0
201700000901,1,8,6,17,1455,1,1.0,4620174.0,524205.0,4,1.0
201700000901,1,8,6,17,1455,1,1.0,4620174.0,524205.0,1,1.0
201700000902,1,8,6,17,1955,1,1.0,4621022.0,522149.0,4,1.0
201700000911,1,5,8,17,1100,1,1.0,4622801.0,522893.0,1,1.0
201700000911,1,5,8,17,1100,1,1.0,4622801.0,522893.0,4,1.0
201700000917,1,23,9,17,1655,1,1.0,4620313.0,523367.0,1,1.0
201700000917,1,23,9,17,1655,1,1.0,4620313.0,523367.0,2,1.0
201700000948,1,22,12,17,1455,1,1.0,4851485.0,13563.0,2,1.0
201700000951,1,8,2,17,1320,1,1.0,4726649.0,-144120.0,1,1.0
201700000951,1,8,2,17,1320,1,1.0,4726649.0,-144120.0,4,1.0
201700000953,1,11,4,17,1543,1,1.0,4731355.0,-143832.0,3,1.0
201700000975,1,2,11,17,815,2,5.0,4722036.0,-168841.0,1,1.0
201700000975,1,2,11,17,815,2,5.0,4722036.0,-168841.0,3,1.0
201700000990,1,28,6,17,1615,1,1.0,4735840.0,-193894.0,1,4.0
201700000990,1,28,6,17,1615,1,1.0,4735840.0,-193894.0,4,4.0
201700001004,1,8,12,17,1810,3,1.0,4747374.0,-29045.0,3,1.0
201700001004,1,8,12,17,1810,3,1.0,4747374.0,-29045.0,4,1.0
201700001004,1,8,12,17,1810,3,1.0,4747374.0,-29045.0,1,1.0
201700001008,1,10,5,17,1235,1,1.0,4720131.0,-84399.0,2,1.0
201700001008,1,10,5,17,1235,1,1.0,4720131.0,-84399.0,1,1.0
201700001019,1,11,1,17,1645,1,1.0,4706231.0,-93817.0,3,3.0
201700001033,1,1,5,17,1355,1,2.0,4702152.0,-103821.0,3,1.0
201700001067,1,13,3,17,900,1,1.0,4769980.0,-7889.0,3,
201700001067,1,13,3,17,900,1,1.0,4769980.0,-7889.0,1,
201700001068,1,28,3,17,1755,1,1.0,4770798.0,-6837.0,3,1.0
201700001068,1,28,3,17,1755,1,1.0,4770798.0,-6837.0,1,1.0
201700001070,1,23,5,17,1800,1,1.0,4769738.0,-6940.0,1,1.0
201700001070,1,23,5,17,1800,1,1.0,4769738.0,-6940.0,3,1.0
201700001071,1,7,7,17,2000,1,1.0,4769748.0,-7501.0,1,1.0
201700001071,1,7,7,17,2000,1,1.0,4769748.0,-7501.0,3,1.0
201700001088,1,18,6,17,1030,1,1.0,4773241.0,-29989.0,3,3.0
201700001100,1,1,8,17,2050,1,1.0,4691909.0,-95931.0,1,
201700001100,1,1,8,17,2050,1,1.0,4691909.0,-95931.0,4,
201700001117,1,4,10,17,1723,1,7.0,4673458.0,-142197.0,3,1.0
201700001117,1,4,10,17,1723,1,7.0,4673458.0,-142197.0,1,1.0
201700001125,1,9,12,17,900,1,1.0,4669061.0,-151543.0,3,
201700001125,1,9,12,17,900,1,1.0,4669061.0,-151543.0,1,
201700001132,1,6,8,17,1120,1,1.0,4639978.0,-87003.0,1,1.0
201700001132,1,6,8,17,1120,1,1.0,4639978.0,-87003.0,3,1.0
201700001143,1,21,4,17,1520,1,1.0,4700312.0,-223516.0,1,1.0
201700001143,1,21,4,17,1520,1,1.0,4700312.0,-223516.0,3,1.0
201700001147,1,27,2,17,740,2,3.0,4671802.0,-193982.0,1,
201700001147,1,27,2,17,740,2,3.0,4671802.0,-193982.0,4,
201700001158,1,18,8,17,1900,1,1.0,4662238.0,-187269.0,1,1.0
201700001158,1,18,8,17,1900,1,1.0,4662238.0,-187269.0,3,1.0
201700001158,1,18,8,17,1900,1,1.0,4662238.0,-187269.0,4,1.0
201700001163,1,16,5,17,1040,1,1.0,4459534.0,-75257.0,3,0.0
201700001163,1,16,5,17,1040,1,1.0,4459534.0,-75257.0,1,0.0
201700001168,1,14,11,17,1615,1,1.0,4463110.0,-79402.0,1,5.0
201700001168,1,14,11,17,1615,1,1.0,4463110.0,-79402.0,3,5.0
201700001176,1,13,4,17,800,1,1.0,4464189.0,-96875.0,4,1.0
201700001176,1,13,4,17,800,1,1.0,4464189.0,-96875.0,1,1.0
201700001181,1,9,8,17,1030,1,1.0,4464979.0,-98529.0,3,
201700001181,1,9,8,17,1030,1,1.0,4464979.0,-98529.0,1,
201700001220,1,1,9,17,1015,1,8.0,4513459.0,-63782.0,3,1.0
201700001220,1,1,9,17,1015,1,8.0,4513459.0,-63782.0,1,1.0
201700001225,1,22,11,17,1415,1,1.0,4513609.0,-65227.0,3,
201700001267,1,4,8,17,1810,1,1.0,4465426.0,-45550.0,3,1.0
201700001267,1,4,8,17,1810,1,1.0,4465426.0,-45550.0,1,1.0
201700001283,1,29,8,17,1140,1,1.0,4471787.0,-57838.0,3,1.0
201700001283,1,29,8,17,1140,1,1.0,4471787.0,-57838.0,4,1.0
201700001285,1,25,10,17,1050,1,1.0,4474835.0,-53095.0,1,1.0
201700001285,1,25,10,17,1050,1,1.0,4474835.0,-53095.0,4,1.0
201700001309,1,15,10,17,1225,1,1.0,4457722.0,-19346.0,1,
201700001309,1,15,10,17,1225,1,1.0,4457722.0,-19346.0,3,
201700001323,1,6,4,17,1535,1,1.0,4509551.0,-72645.0,3,1.0
201700001323,1,6,4,17,1535,1,1.0,4509551.0,-72645.0,1,1.0
201700001355,1,5,2,17,850,1,1.0,4491966.0,-35917.0,1,1.0
201700001355,1,5,2,17,850,1,1.0,4491966.0,-35917.0,4,1.0
201700001374,1,19,9,17,845,1,1.0,4502457.0,-19396.0,3,1.0
201700001374,1,19,9,17,845,1,1.0,4502457.0,-19396.0,1,1.0
201700001379,1,14,1,17,1230,1,1.0,4497812.0,-24874.0,3,
201700001433,1,16,2,17,1309,1,1.0,4318623.0,-39297.0,2,1.0
201700001433,1,16,2,17,1309,1,1.0,4318623.0,-39297.0,3,1.0
201700001436,1,30,4,17,1115,1,1.0,4328001.0,-44035.0,3,1.0
201700001436,1,30,4,17,1115,1,1.0,4328001.0,-44035.0,4,1.0
201700001438,1,29,6,17,1624,1,1.0,4322301.0,-54495.0,3,1.0
201700001446,1,24,6,17,1515,1,1.0,4319903.0,-61247.0,1,1.0
201700001446,1,24,6,17,1515,1,1.0,4319903.0,-61247.0,3,1.0
201700001448,1,26,8,17,1030,1,1.0,4319162.0,-62075.0,1,1.0
201700001448,1,26,8,17,1030,1,1.0,4319162.0,-62075.0,4,1.0
201700001455,1,4,7,17,1430,1,1.0,4348983.0,-78573.0,4,
201700001455,1,4,7,17,1430,1,1.0,4348983.0,-78573.0,1,
201700001501,1,27,4,17,730,1,1.0,4618487.0,-139334.0,1,1.0
201700001501,1,27,4,17,730,1,1.0,4618487.0,-139334.0,3,1.0
201700001507,1,28,7,17,1000,1,1.0,4615611.0,-133040.0,1,1.0
201700001507,1,28,7,17,1000,1,1.0,4615611.0,-133040.0,3,1.0
201700001508,1,15,8,17,1715,1,1.0,4619677.0,-142684.0,3,3.0
201700001522,1,25,5,17,1500,1,1.0,4584649.0,-115777.0,4,
201700001522,1,25,5,17,1500,1,1.0,4584649.0,-115777.0,1,
201700001562,1,21,1,17,1645,1,1.0,4563612.0,-93242.0,4,
201700001562,1,21,1,17,1645,1,1.0,4563612.0,-93242.0,1,
201700001608,1,4,2,17,1904,2,3.0,4364225.0,115961.0,1,1.0
201700001608,1,4,2,17,1904,2,3.0,4364225.0,115961.0,3,1.0
201700001638,1,29,4,17,1055,1,1.0,4345497.0,158310.0,3,1.0
201700001638,1,29,4,17,1055,1,1.0,4345497.0,158310.0,1,1.0
201700001640,1,22,6,17,2325,3,1.0,4346177.0,150758.0,1,1.0
201700001640,1,22,6,17,2325,3,1.0,4346177.0,150758.0,4,1.0
201700001640,1,22,6,17,2325,3,1.0,4346177.0,150758.0,3,1.0
201700001648,1,1,11,17,1205,1,1.0,4298428.0,154883.0,3,1.0
201700001655,1,31,3,17,1710,1,1.0,4293388.0,184927.0,4,1.0
201700001655,1,31,3,17,1710,1,1.0,4293388.0,184927.0,3,1.0
201700001664,1,26,1,17,1545,1,1.0,4281887.0,159117.0,3,
201700001664,1,26,1,17,1545,1,1.0,4281887.0,159117.0,1,
201700001671,1,18,4,17,1630,1,1.0,4285880.0,157679.0,3,3.0
201700001679,1,21,12,17,1105,1,8.0,4308859.0,187016.0,2,4.0
201700001682,1,21,2,17,1630,1,1.0,4324727.0,168073.0,3,1.0
201700001682,1,21,2,17,1630,1,1.0,4324727.0,168073.0,1,1.0
201700001698,1,1,1,17,1400,1,1.0,4302968.0,102613.0,2,1.0
201700001698,1,1,1,17,1400,1,1.0,4302968.0,102613.0,1,1.0
201700001702,1,3,4,17,1845,1,1.0,4904939.0,337994.0,1,1.0
201700001702,1,3,4,17,1845,1,1.0,4904939.0,337994.0,3,1.0
201700001710,1,4,8,17,830,2,1.0,4361100.0,59512.0,1,0.0
201700001710,1,4,8,17,830,2,1.0,4361100.0,59512.0,3,0.0
201700001727,1,10,6,17,1440,1,1.0,4303253.0,16607.0,1,1.0
201700001727,1,10,6,17,1440,1,1.0,4303253.0,16607.0,3,1.0
201700001731,1,24,6,17,1815,1,2.0,4293621.0,20868.0,4,3.0
201700001735,1,27,7,17,1900,1,1.0,4306662.0,14895.0,4,
201700001735,1,27,7,17,1900,1,1.0,4306662.0,14895.0,1,
201700001738,1,29,8,17,1830,1,5.0,4291379.0,18662.0,4,
201700001739,1,10,9,17,1020,1,1.0,4305914.0,14759.0,4,1.0
201700001753,1,28,5,17,2050,2,1.0,4375560.0,197183.0,3,0.0
201700001777,1,24,2,17,300,5,1.0,4574735.0,477716.0,3,4.0
201700001837,1,25,2,17,1545,1,1.0,4584243.0,478451.0,3,1.0
201700001837,1,25,2,17,1545,1,1.0,4584243.0,478451.0,1,1.0
201700001854,1,30,1,17,850,1,1.0,4585455.0,483079.0,1,0.0
201700001854,1,30,1,17,850,1,1.0,4585455.0,483079.0,4,0.0
201700001856,1,25,2,17,1510,1,1.0,4583629.0,482271.0,3,
201700001856,1,25,2,17,1510,1,1.0,4583629.0,482271.0,1,
201700001857,1,23,2,17,1545,1,1.0,4588004.0,480747.0,1,
201700001857,1,23,2,17,1545,1,1.0,4588004.0,480747.0,4,
201700001858,1,25,3,17,1430,1,9.0,4593197.0,476590.0,4,
201700001858,1,25,3,17,1430,1,9.0,4593197.0,476590.0,1,
201700001873,1,8,6,17,1345,1,1.0,4588936.0,480575.0,1,
201700001873,1,8,6,17,1345,1,1.0,4588936.0,480575.0,3,
201700001878,1,7,7,17,1925,1,7.0,4590943.0,479173.0,1,5.0
201700001878,1,7,7,17,1925,1,7.0,4590943.0,479173.0,3,5.0
201700001888,1,5,12,17,1615,1,1.0,4586293.0,484934.0,3,1.0
201700001899,1,5,3,17,1055,1,1.0,4568443.0,502529.0,3,
201700001899,1,5,3,17,1055,1,1.0,4568443.0,502529.0,1,
201700001928,1,14,9,17,1850,1,1.0,4576961.0,459785.0,1,1.0
201700001928,1,14,9,17,1850,1,1.0,4576961.0,459785.0,2,1.0
201700001947,1,9,4,17,1155,1,1.0,4568528.0,463782.0,4,1.0
201700001947,1,9,4,17,1155,1,1.0,4568528.0,463782.0,1,1.0
201700001954,1,11,11,17,1200,1,8.0,4575596.0,463219.0,3,1.0
201700001965,1,24,7,17,1740,1,1.0,4564312.0,481807.0,4,
201700001965,1,24,7,17,1740,1,1.0,4564312.0,481807.0,1,
201700001973,1,14,4,17,1530,1,1.0,4560387.0,469083.0,1,
201700001973,1,14,4,17,1530,1,1.0,4560387.0,469083.0,2,
201700001995,1,21,8,17,1010,1,7.0,4585685.0,466918.0,1,
201700001995,1,21,8,17,1010,1,7.0,4585685.0,466918.0,3,
201700002015,1,31,10,17,1450,1,7.0,4611452.0,475216.0,4,
201700002015,1,31,10,17,1450,1,7.0,4611452.0,475216.0,1,
201700002036,1,25,2,17,1650,1,1.0,4587695.0,449928.0,3,
201700002036,1,25,2,17,1650,1,1.0,4587695.0,449928.0,1,
201700002054,1,24,4,17,1430,1,1.0,4616718.0,444152.0,1,
201700002054,1,24,4,17,1430,1,1.0,4616718.0,444152.0,3,
201700002086,1,18,6,17,1845,1,1.0,4582280.0,494996.0,4,1.0
201700002086,1,18,6,17,1845,1,1.0,4582280.0,494996.0,1,1.0
201700002093,1,20,11,17,1450,1,1.0,4583012.0,498086.0,1,1.0
201700002093,1,20,11,17,1450,1,1.0,4583012.0,498086.0,3,1.0
201700002119,1,26,7,17,2010,2,1.0,4467490.0,421240.0,3,1.0
201700002120,1,27,7,17,1130,1,1.0,4478920.0,422567.0,2,1.0
201700002137,1,1,8,17,1130,1,1.0,4489074.0,478648.0,3,1.0
201700002138,1,12,8,17,1120,1,1.0,4505433.0,483891.0,3,
201700002138,1,12,8,17,1120,1,1.0,4505433.0,483891.0,1,
201700002155,1,27,8,17,933,1,7.0,nan,nan,1,1.0
201700002155,1,27,8,17,933,1,7.0,nan,nan,4,1.0
201700002169,1,21,7,17,2215,3,1.0,nan,nan,1,3.0
201700002169,1,21,7,17,2215,3,1.0,nan,nan,3,3.0
201700002190,1,4,7,17,1900,1,1.0,4437371.0,512729.0,1,1.0
201700002190,1,4,7,17,1900,1,1.0,4437371.0,512729.0,4,1.0
201700002215,1,7,3,17,1740,1,1.0,4500761.0,501352.0,1,1.0
201700002215,1,7,3,17,1740,1,1.0,4500761.0,501352.0,3,1.0
201700002243,1,18,7,17,1840,1,1.0,nan,nan,1,3.0
201700002243,1,18,7,17,1840,1,1.0,nan,nan,3,3.0
201700002247,1,9,9,17,945,1,2.0,nan,nan,1,1.0
201700002247,1,9,9,17,945,1,2.0,nan,nan,3,1.0
201700002259,1,28,5,17,930,1,1.0,4937616.0,332953.0,3,1.0
201700002259,1,28,5,17,930,1,1.0,4937616.0,332953.0,1,1.0
201700002262,1,1,2,17,750,2,5.0,4937320.0,334343.0,1,1.0
201700002262,1,1,2,17,750,2,5.0,4937320.0,334343.0,4,1.0
201700002265,1,28,3,17,1815,1,1.0,4515729.0,575680.0,1,1.0
201700002265,1,28,3,17,1815,1,1.0,4515729.0,575680.0,4,1.0
201700002266,1,19,4,17,845,1,1.0,4515241.0,574828.0,1,
201700002266,1,19,4,17,845,1,1.0,4515241.0,574828.0,4,
201700002267,1,20,4,17,1750,1,1.0,4515936.0,574515.0,3,1.0
201700002274,1,16,2,17,845,1,1.0,4523334.0,569213.0,3,0.0
201700002274,1,16,2,17,845,1,1.0,4523334.0,569213.0,1,0.0
201700002275,1,3,3,17,1008,1,1.0,4523434.0,567054.0,4,
201700002276,1,5,4,17,1805,1,1.0,4523707.0,568004.0,1,
201700002276,1,5,4,17,1805,1,1.0,4523707.0,568004.0,3,
201700002282,1,16,9,17,1240,1,1.0,4524025.0,568282.0,1,1.0
201700002282,1,16,9,17,1240,1,1.0,4524025.0,568282.0,4,1.0
201700002288,1,31,5,17,1438,1,1.0,4543744.0,577648.0,3,1.0
201700002288,1,31,5,17,1438,1,1.0,4543744.0,577648.0,1,1.0
201700002295,1,10,3,17,1650,1,1.0,4526395.0,558593.0,3,1.0
201700002297,1,23,4,17,1630,1,1.0,4526989.0,561777.0,4,1.0
201700002297,1,23,4,17,1630,1,1.0,4526989.0,561777.0,1,1.0
201700002305,1,25,10,17,1100,1,1.0,4521939.0,566905.0,1,5.0
201700002305,1,25,10,17,1100,1,1.0,4521939.0,566905.0,4,5.0
201700002305,1,25,10,17,1100,1,1.0,4521939.0,566905.0,2,5.0
201700002313,1,10,6,17,1035,1,1.0,4504125.0,567184.0,3,
201700002313,1,10,6,17,1035,1,1.0,4504125.0,567184.0,1,
201700002316,1,17,8,17,945,1,1.0,4504841.0,566844.0,4,1.0
201700002320,1,6,10,17,1820,1,6.0,4499569.0,562727.0,1,1.0
201700002320,1,6,10,17,1820,1,6.0,4499569.0,562727.0,3,1.0
201700002321,1,17,10,17,1845,2,1.0,4503067.0,566463.0,4,
201700002321,1,17,10,17,1845,2,1.0,4503067.0,566463.0,1,
201700002325,1,15,3,17,1815,1,1.0,4512258.0,553062.0,1,
201700002325,1,15,3,17,1815,1,1.0,4512258.0,553062.0,3,
201700002328,1,2,6,17,900,1,1.0,4507661.0,553701.0,4,1.0
201700002331,1,8,7,17,945,1,1.0,4507485.0,549174.0,3,3.0
